match_id,season,team1,team2,winner,player_of_match,venue,total_runs,wickets
747,2020,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Andre Russell,Lucknow,133,8
748,2018,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Virat Kohli,Ahmedabad,239,6
749,2019,Chennai Super Kings,Gujarat Titans,Gujarat Titans,MS Dhoni,Hyderabad,212,10
750,2020,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Ravindra Jadeja,Jaipur,151,8
751,2019,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,Rishabh Pant,Mohali,227,2
752,2020,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Shubman Gill,Hyderabad,180,10
753,2019,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,MS Dhoni,Mohali,128,2
754,2020,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,MS Dhoni,Ahmedabad,151,4
755,2022,Gujarat Titans,Delhi Capitals,Gujarat Titans,Rishabh Pant,Jaipur,165,8
756,2021,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,Rishabh Pant,Lucknow,181,9
757,2022,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Rohit Sharma,Lucknow,234,6
758,2022,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,KL Rahul,Mohali,183,4
759,2021,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,Virat Kohli,Ahmedabad,212,9
760,2020,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Rishabh Pant,Delhi,224,2
761,2018,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,KL Rahul,Kolkata,154,5
762,2018,Chennai Super Kings,Gujarat Titans,Gujarat Titans,Jos Buttler,Hyderabad,196,8
763,2020,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Rohit Sharma,Ahmedabad,140,3
764,2019,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,KL Rahul,Lucknow,162,8
765,2022,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Virat Kohli,Mohali,213,9
766,2023,Rajasthan Royals,Punjab Kings,Punjab Kings,MS Dhoni,Kolkata,134,10
767,2021,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Rishabh Pant,Jaipur,240,6
768,2021,Mumbai Indians,Gujarat Titans,Mumbai Indians,Ravindra Jadeja,Kolkata,189,4
769,2022,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Shubman Gill,Delhi,229,6
770,2020,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Virat Kohli,Jaipur,171,6
771,2023,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,Rohit Sharma,Lucknow,193,6
772,2018,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rishabh Pant,Lucknow,128,8
773,2020,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,Virat Kohli,Hyderabad,121,7
774,2023,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,Virat Kohli,Bangalore,180,10
775,2023,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Andre Russell,Chennai,188,4
776,2019,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Ravindra Jadeja,Mohali,146,8
777,2020,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,Shubman Gill,Ahmedabad,122,3
778,2022,Chennai Super Kings,Gujarat Titans,Gujarat Titans,MS Dhoni,Bangalore,140,8
779,2022,Gujarat Titans,Chennai Super Kings,Gujarat Titans,Andre Russell,Bangalore,120,4
780,2019,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,KL Rahul,Mumbai,169,5
781,2019,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Virat Kohli,Kolkata,192,7
782,2019,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,KL Rahul,Bangalore,126,6
783,2022,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Shubman Gill,Delhi,214,5
784,2020,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,KL Rahul,Ahmedabad,130,7
785,2019,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Jos Buttler,Jaipur,129,6
786,2020,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,Andre Russell,Hyderabad,139,3
787,2023,Chennai Super Kings,Punjab Kings,Chennai Super Kings,MS Dhoni,Kolkata,126,6
788,2022,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Shubman Gill,Delhi,142,5
789,2023,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Andre Russell,Bangalore,137,8
790,2023,Punjab Kings,Chennai Super Kings,Chennai Super Kings,MS Dhoni,Delhi,148,7
791,2019,Punjab Kings,Gujarat Titans,Gujarat Titans,Andre Russell,Bangalore,219,2
792,2021,Chennai Super Kings,Delhi Capitals,Delhi Capitals,MS Dhoni,Delhi,135,2
793,2018,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,Ravindra Jadeja,Hyderabad,178,9
794,2019,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,Jos Buttler,Delhi,230,4
795,2018,Gujarat Titans,Delhi Capitals,Gujarat Titans,Hardik Pandya,Delhi,187,10
796,2018,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Shubman Gill,Delhi,214,2
797,2020,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Rishabh Pant,Bangalore,135,6
798,2019,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Shubman Gill,Lucknow,189,2
799,2023,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,Hyderabad,237,9
800,2019,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,Jos Buttler,Mohali,203,6
801,2020,Chennai Super Kings,Gujarat Titans,Gujarat Titans,KL Rahul,Ahmedabad,197,4
802,2021,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,MS Dhoni,Mohali,121,9
803,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Shubman Gill,Hyderabad,149,9
804,2022,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Hardik Pandya,Hyderabad,225,7
805,2019,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Shubman Gill,Lucknow,163,8
806,2020,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Rishabh Pant,Mumbai,205,3
807,2023,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Jos Buttler,Ahmedabad,221,2
808,2019,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Rishabh Pant,Lucknow,130,8
809,2018,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,Virat Kohli,Mumbai,205,8
810,2022,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,Chennai,183,9
811,2019,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Hardik Pandya,Chennai,221,10
812,2018,Punjab Kings,Delhi Capitals,Punjab Kings,Andre Russell,Ahmedabad,227,8
813,2022,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Rohit Sharma,Delhi,232,6
814,2022,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Hardik Pandya,Lucknow,238,6
815,2019,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Shubman Gill,Jaipur,233,2
816,2022,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,Rohit Sharma,Hyderabad,151,6
817,2021,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,Jos Buttler,Bangalore,238,5
818,2022,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rohit Sharma,Hyderabad,202,2
819,2018,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Ravindra Jadeja,Lucknow,229,3
820,2020,Mumbai Indians,Gujarat Titans,Gujarat Titans,Hardik Pandya,Mumbai,176,4
821,2023,Punjab Kings,Rajasthan Royals,Rajasthan Royals,KL Rahul,Ahmedabad,164,3
822,2018,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,Virat Kohli,Ahmedabad,159,7
823,2018,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Virat Kohli,Kolkata,230,5
824,2018,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,Hardik Pandya,Lucknow,160,3
825,2023,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Andre Russell,Kolkata,197,9
826,2019,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,Andre Russell,Kolkata,207,10
827,2022,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,MS Dhoni,Delhi,221,2
828,2021,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,MS Dhoni,Mohali,161,3
829,2018,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Hardik Pandya,Jaipur,239,10
830,2020,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Rohit Sharma,Bangalore,192,4
831,2018,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,Hardik Pandya,Mohali,154,6
832,2020,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Hardik Pandya,Ahmedabad,222,6
833,2018,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Jos Buttler,Mohali,208,5
834,2021,Punjab Kings,Rajasthan Royals,Rajasthan Royals,KL Rahul,Jaipur,180,6
835,2020,Delhi Capitals,Chennai Super Kings,Delhi Capitals,Hardik Pandya,Bangalore,167,9
836,2022,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,Hardik Pandya,Bangalore,223,10
837,2020,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,Ravindra Jadeja,Jaipur,181,9
838,2020,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Shubman Gill,Kolkata,215,9
839,2018,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Rohit Sharma,Hyderabad,129,8
840,2020,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,Rishabh Pant,Bangalore,182,4
841,2022,Punjab Kings,Lucknow Super Giants,Punjab Kings,Virat Kohli,Mumbai,195,7
842,2019,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Hardik Pandya,Bangalore,215,9
843,2021,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,MS Dhoni,Hyderabad,186,5
844,2018,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,Andre Russell,Jaipur,163,9
845,2022,Punjab Kings,Gujarat Titans,Gujarat Titans,Shubman Gill,Mumbai,208,6
846,2022,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Hardik Pandya,Lucknow,121,3
847,2018,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Andre Russell,Lucknow,170,7
848,2023,Mumbai Indians,Gujarat Titans,Gujarat Titans,Virat Kohli,Mumbai,168,5
849,2020,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Andre Russell,Lucknow,199,7
850,2019,Gujarat Titans,Delhi Capitals,Delhi Capitals,Jos Buttler,Chennai,193,7
851,2020,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,KL Rahul,Mohali,176,2
852,2022,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,Jos Buttler,Kolkata,187,9
853,2023,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,Hyderabad,209,7
854,2020,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Ravindra Jadeja,Lucknow,121,5
855,2020,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Rishabh Pant,Jaipur,184,9
856,2019,Gujarat Titans,Delhi Capitals,Delhi Capitals,Virat Kohli,Hyderabad,203,2
857,2022,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Shubman Gill,Bangalore,226,7
858,2020,Punjab Kings,Lucknow Super Giants,Punjab Kings,Hardik Pandya,Chennai,155,10
859,2019,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Jos Buttler,Delhi,131,6
860,2020,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,KL Rahul,Jaipur,159,2
861,2018,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Ravindra Jadeja,Mumbai,152,7
862,2019,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,Andre Russell,Ahmedabad,214,10
863,2023,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,Andre Russell,Kolkata,120,3
864,2018,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Ravindra Jadeja,Lucknow,134,9
865,2019,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Rishabh Pant,Hyderabad,231,10
866,2022,Punjab Kings,Delhi Capitals,Punjab Kings,Andre Russell,Kolkata,195,9
867,2022,Punjab Kings,Chennai Super Kings,Punjab Kings,Virat Kohli,Kolkata,129,2
868,2020,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,MS Dhoni,Jaipur,228,7
869,2021,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Jos Buttler,Jaipur,154,10
870,2018,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Mumbai,130,6
871,2020,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Rishabh Pant,Mumbai,234,10
872,2023,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,KL Rahul,Bangalore,225,9
873,2018,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Shubman Gill,Bangalore,199,6
874,2018,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Andre Russell,Kolkata,143,6
875,2023,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Ahmedabad,208,5
876,2020,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Jos Buttler,Kolkata,186,10
877,2019,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Jos Buttler,Mohali,167,9
878,2019,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,Shubman Gill,Ahmedabad,222,4
879,2023,Gujarat Titans,Delhi Capitals,Delhi Capitals,Rohit Sharma,Mohali,170,9
880,2019,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Jos Buttler,Kolkata,237,7
881,2023,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,Hardik Pandya,Lucknow,137,6
882,2019,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Rishabh Pant,Delhi,210,7
883,2019,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Virat Kohli,Bangalore,128,6
884,2023,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Hardik Pandya,Kolkata,132,8
885,2021,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,MS Dhoni,Chennai,160,9
886,2020,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Delhi,123,9
887,2018,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Rohit Sharma,Chennai,208,10
888,2023,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Shubman Gill,Ahmedabad,216,4
889,2020,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Rishabh Pant,Chennai,133,2
890,2019,Gujarat Titans,Chennai Super Kings,Gujarat Titans,Hardik Pandya,Kolkata,138,9
891,2019,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,Hardik Pandya,Hyderabad,202,3
892,2021,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,MS Dhoni,Kolkata,128,2
893,2018,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Jos Buttler,Mohali,126,10
894,2021,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,KL Rahul,Chennai,157,7
895,2021,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,KL Rahul,Bangalore,195,4
896,2021,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Andre Russell,Bangalore,224,5
897,2021,Delhi Capitals,Chennai Super Kings,Delhi Capitals,Shubman Gill,Kolkata,161,2
898,2018,Gujarat Titans,Punjab Kings,Punjab Kings,Virat Kohli,Mumbai,138,4
899,2023,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Rishabh Pant,Mohali,208,3
900,2021,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Jos Buttler,Mohali,229,9
901,2022,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Rishabh Pant,Ahmedabad,162,6
902,2018,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,Rohit Sharma,Ahmedabad,130,8
903,2021,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Jos Buttler,Chennai,183,6
904,2021,Mumbai Indians,Gujarat Titans,Gujarat Titans,Rohit Sharma,Jaipur,175,8
905,2021,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,Shubman Gill,Kolkata,149,9
906,2022,Punjab Kings,Delhi Capitals,Punjab Kings,KL Rahul,Bangalore,234,2
907,2023,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Jos Buttler,Lucknow,240,2
908,2018,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Virat Kohli,Mohali,168,6
909,2018,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Jos Buttler,Lucknow,200,6
910,2023,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rishabh Pant,Kolkata,152,6
911,2021,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Virat Kohli,Jaipur,239,9
912,2019,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Ravindra Jadeja,Kolkata,123,6
913,2022,Delhi Capitals,Mumbai Indians,Mumbai Indians,Virat Kohli,Kolkata,182,3
914,2023,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Rishabh Pant,Bangalore,202,6
915,2022,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Ravindra Jadeja,Delhi,125,7
916,2020,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Andre Russell,Delhi,237,7
917,2022,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Ravindra Jadeja,Jaipur,124,8
918,2023,Punjab Kings,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Lucknow,231,6
919,2022,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Ravindra Jadeja,Lucknow,186,10
920,2020,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Virat Kohli,Bangalore,120,6
921,2023,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Rohit Sharma,Kolkata,214,8
922,2020,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Shubman Gill,Jaipur,234,4
923,2020,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Andre Russell,Mohali,167,9
924,2021,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,MS Dhoni,Mumbai,131,8
925,2023,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,Andre Russell,Kolkata,178,3
926,2019,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Rishabh Pant,Mohali,232,5
927,2019,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Ravindra Jadeja,Jaipur,216,3
928,2020,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,Rohit Sharma,Delhi,124,9
929,2018,Gujarat Titans,Mumbai Indians,Gujarat Titans,Rishabh Pant,Hyderabad,188,8
930,2018,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,Shubman Gill,Hyderabad,163,3
931,2019,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,Jos Buttler,Kolkata,147,3
932,2018,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Rishabh Pant,Kolkata,229,2
933,2022,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,KL Rahul,Kolkata,191,7
934,2020,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Rohit Sharma,Mumbai,212,4
935,2022,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Virat Kohli,Ahmedabad,149,4
936,2023,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,Rohit Sharma,Delhi,147,9
937,2019,Punjab Kings,Mumbai Indians,Punjab Kings,Rishabh Pant,Kolkata,157,7
938,2021,Lucknow Super Giants,Punjab Kings,Punjab Kings,KL Rahul,Jaipur,159,2
939,2022,Gujarat Titans,Punjab Kings,Punjab Kings,Virat Kohli,Lucknow,159,2
940,2018,Punjab Kings,Gujarat Titans,Punjab Kings,Andre Russell,Chennai,135,7
941,2018,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Hardik Pandya,Hyderabad,125,3
942,2023,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Andre Russell,Delhi,176,2
943,2023,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,Hardik Pandya,Mumbai,236,3
944,2021,Mumbai Indians,Gujarat Titans,Mumbai Indians,MS Dhoni,Kolkata,221,8
945,2021,Mumbai Indians,Delhi Capitals,Delhi Capitals,Andre Russell,Ahmedabad,214,6
946,2019,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,Hardik Pandya,Delhi,130,3
947,2023,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Rohit Sharma,Delhi,231,2
948,2023,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Jos Buttler,Lucknow,229,3
949,2018,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,KL Rahul,Bangalore,135,3
950,2018,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,Andre Russell,Delhi,188,8
951,2022,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,KL Rahul,Chennai,226,4
952,2020,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Shubman Gill,Jaipur,240,3
953,2023,Mumbai Indians,Delhi Capitals,Mumbai Indians,Shubman Gill,Hyderabad,146,4
954,2018,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,MS Dhoni,Chennai,224,9
955,2020,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,MS Dhoni,Hyderabad,136,6
956,2018,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,Shubman Gill,Lucknow,161,7
957,2018,Gujarat Titans,Mumbai Indians,Mumbai Indians,Rohit Sharma,Hyderabad,175,5
958,2022,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Shubman Gill,Chennai,237,4
959,2019,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Shubman Gill,Hyderabad,227,7
960,2020,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,Rohit Sharma,Ahmedabad,156,2
961,2019,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,Virat Kohli,Mumbai,163,8
962,2023,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Shubman Gill,Mumbai,197,4
963,2023,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,Andre Russell,Jaipur,235,5
964,2019,Mumbai Indians,Punjab Kings,Mumbai Indians,Andre Russell,Mumbai,150,9
965,2021,Delhi Capitals,Chennai Super Kings,Delhi Capitals,MS Dhoni,Lucknow,134,3
966,2019,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,KL Rahul,Mumbai,190,6
967,2019,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Ravindra Jadeja,Lucknow,152,9
968,2020,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Shubman Gill,Bangalore,199,2
969,2019,Rajasthan Royals,Gujarat Titans,Gujarat Titans,Shubman Gill,Kolkata,169,3
970,2021,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,Hardik Pandya,Jaipur,147,9
971,2018,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,Rohit Sharma,Kolkata,133,7
972,2023,Rajasthan Royals,Gujarat Titans,Gujarat Titans,Andre Russell,Bangalore,198,6
973,2020,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Andre Russell,Lucknow,225,8
974,2018,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,KL Rahul,Bangalore,194,2
975,2022,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Jaipur,214,9
976,2019,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,KL Rahul,Chennai,176,2
977,2022,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Rishabh Pant,Bangalore,146,7
978,2019,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Shubman Gill,Delhi,194,5
979,2019,Mumbai Indians,Punjab Kings,Mumbai Indians,Hardik Pandya,Jaipur,202,2
980,2021,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Ravindra Jadeja,Chennai,134,3
981,2022,Mumbai Indians,Delhi Capitals,Delhi Capitals,Andre Russell,Chennai,215,5
982,2018,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,Hardik Pandya,Chennai,208,3
983,2018,Punjab Kings,Delhi Capitals,Punjab Kings,Rohit Sharma,Delhi,226,2
984,2019,Rajasthan Royals,Punjab Kings,Punjab Kings,Andre Russell,Mumbai,139,9
